book,chapter,verse,ref,label,note,text,fw_the,fw_and,fw_of,fw_to,fw_that,fw_in,fw_he,fw_shall,fw_for,fw_unto,fw_his,fw_i,fw_a,fw_not,fw_be,fw_they,fw_it,fw_is,fw_with,fw_him,fw_them,fw_but,fw_as,fw_have,fw_was,fw_which,fw_all,fw_my,fw_thou,fw_me,fw_their,fw_ye,fw_you,fw_this,fw_will,fw_from,fw_are,fw_were,fw_by,fw_we,fw_her,fw_she,fw_or,fw_when,fw_then,fw_out,fw_up,fw_upon,fw_so,fw_if,fw_at,fw_on,fw_what,fw_there,fw_no,fw_man,fw_now,fw_also,fw_more,fw_before,fw_because,fw_into,fw_after,fw_can,fw_may,fw_might,fw_do,fw_did,fw_done,fw_had,fw_has,fw_been,fw_am,fw_art,fw_hath,fw_thee,fw_thy,fw_your,fw_our,fw_us,fw_who,fw_whom,fw_whose,fw_any,fw_every,fw_none,fw_both,fw_such,fw_same,fw_other,fw_another,fw_therefore,fw_wherefore,fw_yet,fw_neither,fw_nor,fw_either,fw_while,fw_until,fw_against,fw_among,fw_through,fw_over,fw_under,fw_between,avg_sent_len,std_sent_len,avg_word_len,ttr,ttr_guiraud,n_words,divine_speech_formula,second_person_density,vocative_density,future_modal_density,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_sconj,pos_verb,imperative_density
Ezekiel,37,11,Ezekiel 37:11,prophetic,valley of dry bones oracle,"Then he said unto me, Son of man, these bones are the whole house of Israel: behold, they say, Our bones are dried, and our hope is lost: we are cut off for our parts.",28.57142857142857,28.57142857142857,57.14285714285714,0.0,0.0,0.0,28.57142857142857,0.0,28.57142857142857,28.57142857142857,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.5714285714285716,0.8285714285714286,4.901894677425396,35,0,0.0,0.0,0.0,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.0,0.14285714285714285,0.0,0.0,0.2,0.11428571428571428,0.0,0.14285714285714285,0.0
Ezekiel,37,12,Ezekiel 37:12,prophetic,valley of dry bones oracle,"Therefore prophesy and say unto them, Thus saith the Lord GOD; Behold, O my people, I will open your graves, and cause you to come up out of your graves, and bring you into the land of Israel.",52.63157894736842,78.94736842105263,52.63157894736842,26.31578947368421,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,52.63157894736842,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,3.8947368421052633,0.8157894736842105,5.028864055053639,38,1,105.26315789473684,0.0,26.31578947368421,0.0,0.15789473684210525,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.10526315789473684,0.0,0.02631578947368421,0.18421052631578946,0.10526315789473684,0.0,0.18421052631578946,0.0
Ezekiel,37,13,Ezekiel 37:13,prophetic,valley of dry bones oracle,"And ye shall know that I am the LORD, when I have opened your graves, O my people, and brought you up out of your graves,",38.46153846153847,76.92307692307693,38.46153846153847,0.0,38.46153846153847,0.0,0.0,38.46153846153847,0.0,0.0,0.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,38.46153846153847,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153847,0.0,38.46153846153847,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.5384615384615383,0.8461538461538461,4.314554973040049,26,0,153.84615384615387,0.0,38.46153846153847,0.0,0.11538461538461539,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.0,0.2692307692307692,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0
Ezekiel,37,14,Ezekiel 37:14,prophetic,valley of dry bones oracle,"And shall put my spirit in you, and ye shall live, and I shall place you in your own land: then shall ye know that I the LORD have spoken it, and performed it, saith the LORD.",54.054054054054056,108.10810810810811,0.0,0.0,27.027027027027028,54.054054054054056,0.0,108.10810810810811,0.0,0.0,0.0,54.054054054054056,0.0,0.0,0.0,0.0,54.054054054054056,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,54.054054054054056,54.054054054054056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,3.5945945945945947,0.6486486486486487,3.945575695328575,37,1,135.13513513513513,0.0,108.10810810810811,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.0,0.05405405405405406,0.0,0.0,0.24324324324324326,0.08108108108108109,0.02702702702702703,0.16216216216216217,0.0
Amos,1,3,Amos 1:3,prophetic,'for three transgressions' judgment oracle,"Thus saith the LORD; For three transgressions of Damascus, and for four, I will not turn away the punishment thereof; because they have threshed Gilead with threshing instruments of iron:",66.66666666666667,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,33.333333333333336,0.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.898979485566356,5.1,0.9,4.929503017546495,30,1,0.0,0.0,33.333333333333336,0.03333333333333333,0.2,0.1,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.1,0.03333333333333333,0.06666666666666667,0.0
Amos,1,4,Amos 1:4,prophetic,'for three transgressions' judgment oracle,"But I will send a fire into the house of Hazael, which shall devour the palaces of Benhadad.",111.1111111111111,0.0,111.1111111111111,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,55.55555555555555,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.055555555555555,0.8888888888888888,3.771236166328254,18,0,0.0,0.0,111.1111111111111,0.0,0.16666666666666666,0.0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0
Amos,1,5,Amos 1:5,prophetic,'for three transgressions' judgment oracle,"I will break also the bar of Damascus, and cut off the inhabitant from the plain of Aven, and him that holdeth the sceptre from the house of Eden: and the people of Syria shall go into captivity unto Kir, saith the LORD.",162.79069767441862,69.76744186046511,93.02325581395348,0.0,23.25581395348837,0.0,0.0,23.25581395348837,0.0,23.25581395348837,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,46.51162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.023255813953488,0.7209302325581395,4.727455680310745,43,1,0.0,0.0,46.51162790697674,0.0,0.23255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.16279069767441862,0.0,0.16279069767441862,0.0,0.0,0.06976744186046512,0.13953488372093023,0.0,0.09302325581395349,0.0
Micah,5,2,Micah 5:2,prophetic,messianic prophecy (Bethlehem),"But thou, Bethlehem Ephratah, though thou be little among the thousands of Judah, yet out of thee shall he come forth unto me that is to be ruler in Israel; whose goings forth have been from of old, from everlasting.",25.0,0.0,75.0,25.0,25.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,10.0,4.275,0.85,5.375872022286244,40,0,75.0,0.0,25.0,0.075,0.225,0.075,0.125,0.025,0.05,0.0,0.1,0.0,0.025,0.1,0.1,0.025,0.075,0.0
Micah,5,3,Micah 5:3,prophetic,messianic prophecy (Bethlehem),"Therefore will he give them up, until the time that she which travaileth hath brought forth: then the remnant of his brethren shall return unto the children of Israel.",103.44827586206897,0.0,68.9655172413793,0.0,34.48275862068965,0.0,34.48275862068965,34.48275862068965,0.0,34.48275862068965,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,34.48275862068965,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,4.689655172413793,0.896551724137931,4.828078792603349,29,0,0.0,0.0,68.9655172413793,0.0,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.0,0.13793103448275862,0.0,0.1724137931034483,0.0,0.0,0.1724137931034483,0.034482758620689655,0.0,0.13793103448275862,0.0
Micah,5,4,Micah 5:4,prophetic,messianic prophecy (Bethlehem),"And he shall stand and feed in the strength of the LORD, in the majesty of the name of the LORD his God; and they shall abide: for now shall he be great unto the ends of the earth.",179.48717948717947,76.92307692307693,102.56410256410255,0.0,0.0,51.28205128205128,51.28205128205128,76.92307692307693,25.64102564102564,25.64102564102564,25.64102564102564,0.0,0.0,0.0,25.64102564102564,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,3.5,3.5384615384615383,0.5897435897435898,3.682947537517004,39,0,0.0,0.0,76.92307692307693,0.02564102564102564,0.20512820512820512,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.1794871794871795,0.0,0.1282051282051282,0.0,0.0,0.10256410256410256,0.07692307692307693,0.0,0.07692307692307693,0.0
Joel,2,28,Joel 2:28,prophetic,'I will pour out my spirit' oracle,"And it shall come to pass afterward, that I will pour out my spirit upon all flesh; and your sons and your daughters shall prophesy, your old men shall dream dreams, your young men shall see visions:",0.0,81.08108108108108,0.0,27.027027027027028,27.027027027027028,0.0,0.0,108.10810810810811,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.10810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1.5,4.27027027027027,0.7567567567567568,4.603171644550004,37,0,108.10810810810811,0.0,135.13513513513513,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.0,0.21621621621621623,0.0,0.02702702702702703,0.1891891891891892,0.0,0.05405405405405406,0.16216216216216217,0.0
Joel,2,29,Joel 2:29,prophetic,'I will pour out my spirit' oracle,And also upon the servants and upon the handmaids in those days will I pour out my spirit.,111.1111111111111,111.1111111111111,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,111.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,0.8333333333333334,3.5355339059327378,18,0,0.0,0.0,55.55555555555555,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.05555555555555555,0.0
Joel,2,30,Joel 2:30,prophetic,'I will pour out my spirit' oracle,"And I will shew wonders in the heavens and in the earth, blood, and fire, and pillars of smoke.",105.26315789473684,210.52631578947367,52.63157894736842,0.0,0.0,105.26315789473684,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.8421052631578947,0.7368421052631579,3.2118202741878643,19,0,0.0,0.0,52.63157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.0,0.3684210526315789,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0
Joel,2,31,Joel 2:31,prophetic,'I will pour out my spirit' oracle,"The sun shall be turned into darkness, and the moon into blood, before the great and the terrible day of the LORD come.",217.3913043478261,86.95652173913044,43.47826086956522,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.47826086956522,0.0,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.086956521739131,0.7391304347826086,3.5447450389702713,23,0,0.0,0.0,43.47826086956522,0.08695652173913043,0.13043478260869565,0.0,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.0,0.21739130434782608,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0
Joel,2,32,Joel 2:32,prophetic,'I will pour out my spirit' oracle,"And it shall come to pass, that whosoever shall call on the name of the LORD shall be delivered: for in mount Zion and in Jerusalem shall be deliverance, as the LORD hath said, and in the remnant whom the LORD shall call.",116.27906976744185,69.76744186046511,23.25581395348837,23.25581395348837,23.25581395348837,69.76744186046511,0.0,116.27906976744185,23.25581395348837,0.0,0.0,0.0,0.0,0.0,46.51162790697674,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.046511627906977,0.627906976744186,4.117461398980327,43,1,0.0,0.0,116.27906976744185,0.0,0.13953488372093023,0.0,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.0,0.09302325581395349,0.0,0.023255813953488372,0.046511627906976744,0.16279069767441862,0.046511627906976744,0.13953488372093023,0.0
Zephaniah,1,14,Zephaniah 1:14,prophetic,day-of-the-LORD oracle,"The great day of the LORD is near, it is near, and hasteth greatly, even the voice of the day of the LORD: the mighty man shall cry there bitterly.",200.0,33.333333333333336,100.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,3.7666666666666666,0.6333333333333333,3.468909530866052,30,0,0.0,0.0,33.333333333333336,0.16666666666666666,0.1,0.13333333333333333,0.1,0.03333333333333333,0.2,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0
Zephaniah,1,15,Zephaniah 1:15,prophetic,day-of-the-LORD oracle,"That day is a day of wrath, a day of trouble and distress, a day of wasteness and desolation, a day of darkness and gloominess, a day of clouds and thick darkness,",0.0,125.0,156.25,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.96875,0.46875,2.651650429449553,32,0,0.0,0.0,0.0,0.03125,0.15625,0.0,0.03125,0.125,0.1875,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zephaniah,1,16,Zephaniah 1:16,prophetic,day-of-the-LORD oracle,"A day of the trumpet and alarm against the fenced cities, and against the high towers.",187.5,125.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.3125,0.75,3.0,16,0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.125,0.25,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
